score,azimuth_deg,elevation_deg,frame0_score,frame0_pred_to_observed_p90_m,frame0_pred_to_observed_median_m,frame0_observed_to_predicted_p90_m,frame0_pred_boundary_support_0p35m,frame0_iou_diagnostic
-0.8361038799960258,0.0,20.0,-0.8361038799960258,1.6971879953046412,0.05727769143263804,0.4145428249403162,0.6072644721906924,0.06756137842976698
-0.847985583890955,5.0,20.0,-0.847985583890955,1.731459565498619,0.15932835949461602,0.2886221907656181,0.565858798735511,9.018036072144289e-05
-0.890750483968991,10.0,20.0,-0.890750483968991,1.7942770419730567,0.26843999621984194,0.2431909199969562,0.5486806187443131,0.00416644927590242
-0.9666233009597998,15.0,20.0,-0.9666233009597998,1.9081448599035296,0.3493144521300925,0.264818116803056,0.5016778523489933,0.03713989439683429
-1.0683152638926854,20.0,20.0,-1.0683152638926854,2.061132952356524,0.4368429480269352,0.3178839716475042,0.4481964696853415,0.04280037423200455
-1.1527225658906897,25.0,20.0,-1.1527225658906897,2.180562395033758,0.5049505894887032,0.3611865274925394,0.3603667136812412,0.03644560814306065
-1.1596981731660054,30.0,20.0,-1.1596981731660054,2.1755277771480497,0.4879270853053246,0.4062090092256847,0.3404696132596685,0.027261951797708416
-1.1780561259404225,35.0,20.0,-1.1780561259404225,2.185108577246906,0.5085638768221524,0.4489678523020726,0.3537023723939612,0.0189861661045119
-1.1808277847983124,40.0,20.0,-1.1808277847983124,2.170511094954395,0.4970022208247672,0.48989170771344026,0.34100135317997293,0.008728420711126084
-1.2021832279161644,45.0,20.0,-1.2021832279161644,2.1808987105269457,0.53350681747244,0.5295734680835672,0.3594632768361582,0.005324200913242009
-1.2122398355572763,50.0,20.0,-1.2122398355572763,2.1797220023907515,0.548433030062818,0.5630765194443876,0.3752635277582572,0.004267416788371514
-1.2163675571696417,55.0,20.0,-1.2163675571696417,2.178378324777855,0.5426635678883784,0.5933761839129148,0.389937106918239,0.004075275177680214
-1.2210032048507846,60.0,20.0,-1.2210032048507846,2.1787142441810796,0.5333216754697216,0.6217812433766486,0.3925822253324003,0.004651135267558627
-1.2259268485878274,65.0,20.0,-1.2259268485878274,2.1777072799851322,0.5309504189556337,0.6467528535518675,0.39581881533101043,0.0046416059365253
-1.199267247369177,70.0,20.0,-1.199267247369177,2.0933007991901236,0.5349761380526548,0.6628461747959793,0.3750865051903114,0.004460551993309172
-1.1628725681256482,75.0,20.0,-1.1628725681256482,2.003473468052726,0.5145257945013777,0.676987039614091,0.3639502762430939,0.0042582183614375746
-1.1254768328128306,80.0,20.0,-1.1254768328128306,1.905499972727125,0.4971915989000466,0.6921036212917429,0.3404696132596685,0.004171546986214974
-1.0704023132558995,85.0,20.0,-1.0704023132558995,1.7548860947887264,0.49314225158764047,0.6959252446392069,0.2881899871630295,0.004138975806378892
-1.049270350992772,90.0,20.0,-1.049270350992772,1.7030765552723497,0.4778538822437337,0.7007817172294193,0.2661917098445596,0.004125424918766633
-1.0274709098746322,95.0,20.0,-1.0274709098746322,1.649020441927137,0.4776227129731236,0.7028718108538273,0.27260897852960314,0.0041045388737145335
-0.9750480376030113,100.0,20.0,-0.9750480376030113,1.528339379842561,0.4756525031790687,0.6977151580033969,0.2962962962962963,0.004073530936615858
-0.9490206872782918,105.0,20.0,-0.9490206872782918,1.4722601444423362,0.47172495210939824,0.6936372543522199,0.31223922114047287,0.004029847246808361
-0.8941741005806498,110.0,20.0,-0.8941741005806498,1.3645012244778896,0.4498799183616157,0.681545559279119,0.3448275862068966,0.004009653518077001
-0.7397285117555932,115.0,20.0,-0.7397285117555932,1.0324767980213938,0.4044866669218719,0.6651376899003374,0.40668296658516706,0.0038595272225125463
-0.7022737026786682,120.0,20.0,-0.7022737026786682,0.974512551586244,0.38482958768749054,0.6388128932043127,0.4344193817878028,0.003603909305516146
-0.6637022420989442,125.0,20.0,-0.6637022420989442,0.9138982868366362,0.3683381630740616,0.610608651513459,0.4659377628259041,0.003103939389490067
-0.6263907004056463,130.0,20.0,-0.6263907004056463,0.8668489479362352,0.3420707446111031,0.5805723706910297,0.5100965759438104,0.002776735681348903
-0.5883238159640868,135.0,20.0,-0.5883238159640868,0.8032947166302867,0.33136485152047956,0.5478476769162199,0.527972027972028,0.002337602084213156
-0.5421187387073771,140.0,20.0,-0.5421187387073771,0.7182654239613913,0.3293758429700554,0.5078710379354885,0.5449915110356537,0.0014861339201810981
-0.5192284001806685,145.0,20.0,-0.5192284001806685,0.7101784616298111,0.3120123884393788,0.4657290757374533,0.5927835051546392,0.010921949147847923
-0.48252811835536347,150.0,20.0,-0.48252811835536347,0.6733032191220507,0.2886221907656181,0.4221135158116348,0.6447709593777009,0.021381427230942954
-0.4336302144893261,155.0,20.0,-0.4336302144893261,0.6245295233432204,0.24863028475031057,0.3740367007867509,0.7184834123222749,0.0305333903060295
-0.3833810855108435,160.0,20.0,-0.3833810855108435,0.5558792859718066,0.22157760816709463,0.32558247267027324,0.757606490872211,0.03802528079166421
-0.33184824039410776,165.0,20.0,-0.33184824039410776,0.48830859227381895,0.19613475640818584,0.2738354252720704,0.8096774193548387,0.04269290924239545
-0.3090448894944514,170.0,20.0,-0.3090448894944514,0.45174409097002566,0.19159690245197364,0.25482172273005504,0.8325740318906606,0.04693747868943926
-0.2897152980095247,175.0,20.0,-0.2897152980095247,0.41726396529979826,0.1416386676905348,0.29478020309669056,0.8629500580720093,0.053990819158778736
-0.2784227484586421,180.0,20.0,-0.2784227484586421,0.38345081379719714,0.04810369846093643,0.40353658153341065,0.8786764705882353,0.0674367471135009
-0.3359767562443375,185.0,20.0,-0.3359767562443375,0.385797031584729,0.1364140594464961,0.5413166160941885,0.8777472527472527,0.10328963842511982
-0.4695374820173552,190.0,20.0,-0.4695374820173552,0.5088880137970657,0.26679230296290984,0.6798263595405046,0.7067238912732475,0.09504486170930099
-0.6602642440654914,195.0,20.0,-0.6602642440654914,0.708384438155325,0.4116829338467456,0.8343770204627452,0.346045197740113,0.0724513373477104
-0.7648017449398481,200.0,20.0,-0.7648017449398481,0.743390096002539,0.5588112527413002,1.002160384602841,0.22797202797202798,0.042729510824527125
-0.8059169543611799,205.0,20.0,-0.8059169543611799,0.7383732809635383,0.6253480799921727,1.0828625424067984,0.164850136239782,0.026987556912422602
-0.8256126889203746,210.0,20.0,-0.8256126889203746,0.7327246028917161,0.6434499813199194,1.0898160129094363,0.007936507936507936,0.0061179745954411
-0.823492098144564,215.0,20.0,-0.823492098144564,0.7250608161442046,0.6440550738380924,1.0898160129094363,0.0,0.003588282626187939
-0.822990034198204,220.0,20.0,-0.822990034198204,0.7238551298682173,0.6461138582480517,1.0876780707556168,0.0,0.002792242094936231
-0.8241612179103414,225.0,20.0,-0.8241612179103414,0.7231406775544051,0.6498037746448808,1.0898160129094363,0.0,0.0021385226044206653
-0.8386755667411586,230.0,20.0,-0.8386755667411586,0.7563384184050055,0.6547447846071894,1.0898160129094363,0.0,0.0013863902688606843
-0.8579996579648784,235.0,20.0,-0.8579996579648784,0.8046486464643051,0.6547447846071894,1.0898160129094363,0.0,0.0009488238896604073
-0.8234506160659517,240.0,20.0,-0.8234506160659517,0.7450686709526724,0.6490256059078485,1.0898160129094363,0.09287257019438445,0.0012651021569991777
-0.8198942144887884,245.0,20.0,-0.8198942144887884,0.7343405751273371,0.6488770602131573,1.0898160129094363,0.0851528384279476,0.001337855662332768
-0.8191568243900534,250.0,20.0,-0.8191568243900534,0.7265425823520095,0.6483431528875625,1.0898160129094363,0.06,0.0012464335446427703
-0.8256356430101541,255.0,20.0,-0.8256356430101541,0.7270160281325908,0.6495009141190349,1.0898160129094363,0.0,0.001174887532133676
-0.829154065203923,260.0,20.0,-0.829154065203923,0.7356227957883593,0.6498037746448808,1.0898160129094363,0.0,0.0012473799907980164
-0.8393610678600446,265.0,20.0,-0.8393610678600446,0.7601609087913123,0.6513708044646425,1.0898160129094363,0.0,0.0011588684477371023
-0.8534675805590101,270.0,20.0,-0.8534675805590101,0.7949887202573052,0.6520723569149154,1.0898160129094363,0.0,0.0012641701034132593
-0.8472824370509275,275.0,20.0,-0.8472824370509275,0.779525861487099,0.6520723569149154,1.0898160129094363,0.0,0.0010603362192322342
-0.8670955503558323,280.0,20.0,-0.8670955503558323,0.8290586447493608,0.6520723569149154,1.0898160129094363,0.0,0.0011239709590206263
-0.8946582019595833,285.0,20.0,-0.8946582019595833,0.8979652737587386,0.6520723569149154,1.0898160129094363,0.0,0.0011090206951183286
-0.9140034737038464,290.0,20.0,-0.9140034737038464,0.9463127379780888,0.652097501141007,1.0898160129094363,0.0,0.0013089505465107391
